recordId,surveyId,district,enumeratorId,surveyDate,age,gender,education,employmentStatus,householdSize,weeklyHours,monthlyIncome,_plantedAnomaly,_plantedFlags
HIST_02260,PLFS_2026,Madurai,E103,2025-04-01,40,Male,Secondary,Employed,4,48,11427,False,
HIST_02261,PLFS_2026,Madurai,E107,2025-01-01,34,Male,Secondary,Self-Employed,2,55,17780,False,
HIST_02262,PLFS_2026,Chennai,E104,2024-09-01,35,Male,Graduate,Employed,5,48,21679,False,
HIST_02263,PLFS_2026,Trichy,E103,2024-07-01,37,Female,Secondary,Unemployed,3,0,0,False,
HIST_02264,PLFS_2026,Salem,E101,2025-09-01,35,Male,Post Graduate,Employed,3,33,46752,False,
HIST_02265,PLFS_2026,Chennai,E108,2024-08-01,36,Female,Higher Secondary,Self-Employed,4,48,18532,False,
HIST_02266,PLFS_2026,Trichy,E108,2024-05-01,43,Male,Higher Secondary,Self-Employed,3,37,24523,False,
HIST_02267,PLFS_2026,Chennai,E107,2024-09-01,55,Male,Graduate,Employed,4,52,25084,False,
HIST_02268,PLFS_2026,Madurai,E108,2024-10-01,18,Male,Post Graduate,Employed,5,61,49725,False,
HIST_02269,PLFS_2026,Trichy,E106,2024-08-01,33,Female,Graduate,Employed,2,36,18571,False,
HIST_02270,PLFS_2026,Chennai,E105,2025-12-01,36,Female,Higher Secondary,Unemployed,6,0,0,False,
HIST_02271,PLFS_2026,Salem,E107,2025-10-01,54,Female,Higher Secondary,Employed,3,61,30765,False,
HIST_02272,PLFS_2026,Chennai,E108,2024-08-01,36,Female,Secondary,Employed,3,50,16748,False,
HIST_02273,PLFS_2026,Salem,E102,2025-11-01,24,Female,Post Graduate,Unemployed,5,0,0,False,
HIST_02274,PLFS_2026,Trichy,E107,2025-08-01,22,Female,Below Primary,Unemployed,2,0,0,False,
HIST_02275,PLFS_2026,Trichy,E102,2025-07-01,33,Male,Below Primary,Self-Employed,5,50,15307,False,
HIST_02276,PLFS_2026,Madurai,E106,2025-07-01,26,Female,Graduate,Unemployed,3,0,0,False,
HIST_02277,PLFS_2026,Chennai,E106,2025-09-01,56,Female,Graduate,Employed,4,59,31024,False,
HIST_02278,PLFS_2026,Trichy,E101,2025-01-01,50,Female,Below Primary,Employed,3,45,14186,False,
HIST_02279,PLFS_2026,Madurai,E101,2025-09-01,57,Female,Below Primary,Employed,4,44,15305,False,
HIST_02280,PLFS_2026,Coimbatore,E101,2025-12-01,18,Female,Higher Secondary,Employed,2,50,22062,False,
HIST_02281,PLFS_2026,Salem,E106,2024-08-01,45,Female,Graduate,Self-Employed,4,49,23439,False,
HIST_02282,PLFS_2026,Salem,E108,2025-11-01,44,Female,Secondary,Employed,5,54,25248,False,
HIST_02283,PLFS_2026,Trichy,E106,2025-12-01,40,Female,Higher Secondary,Self-Employed,4,32,19661,False,
HIST_02284,PLFS_2026,Madurai,E108,2024-03-01,35,Female,Higher Secondary,Unemployed,5,0,0,False,
HIST_02285,PLFS_2026,Madurai,E106,2024-10-01,37,Male,Below Primary,Unemployed,3,0,0,False,
HIST_02286,PLFS_2026,Salem,E108,2025-09-01,32,Male,Graduate,Employed,1,43,25312,False,
HIST_02287,PLFS_2026,Coimbatore,E106,2024-11-01,31,Female,Higher Secondary,Self-Employed,4,50,23021,False,
HIST_02288,PLFS_2026,Madurai,E106,2024-01-01,49,Male,Secondary,Employed,4,42,16333,False,
HIST_02289,PLFS_2026,Trichy,E105,2025-06-01,41,Male,Graduate,Unemployed,4,0,0,False,
HIST_02290,PLFS_2026,Chennai,E104,2024-03-01,31,Male,Post Graduate,Self-Employed,3,50,46116,False,
HIST_02291,PLFS_2026,Coimbatore,E105,2024-05-01,49,Female,Post Graduate,Employed,3,34,30408,False,
HIST_02292,PLFS_2026,Madurai,E107,2024-04-01,41,Female,Post Graduate,Employed,4,36,38338,False,
HIST_02293,PLFS_2026,Chennai,E106,2024-08-01,45,Female,Below Primary,Employed,2,53,11093,False,
HIST_02294,PLFS_2026,Madurai,E105,2024-01-01,53,Female,Secondary,Self-Employed,3,36,16350,False,
HIST_02295,PLFS_2026,Madurai,E104,2024-08-01,36,Female,Secondary,Employed,3,43,19202,False,
HIST_02296,PLFS_2026,Salem,E104,2024-01-01,35,Female,Graduate,Employed,3,31,30193,False,
HIST_02297,PLFS_2026,Trichy,E104,2025-02-01,36,Male,Post Graduate,Employed,6,37,24256,False,
HIST_02298,PLFS_2026,Trichy,E107,2025-12-01,45,Female,Higher Secondary,Self-Employed,4,36,15269,False,
HIST_02299,PLFS_2026,Salem,E107,2024-12-01,56,Female,Secondary,Employed,5,25,16350,False,
HIST_02300,PLFS_2026,Salem,E102,2025-11-01,57,Male,Higher Secondary,Self-Employed,3,41,20755,False,
HIST_02301,PLFS_2026,Madurai,E103,2024-04-01,24,Female,Post Graduate,Employed,1,53,23993,False,
HIST_02302,PLFS_2026,Trichy,E104,2025-12-01,40,Female,Post Graduate,Self-Employed,5,33,30975,False,
HIST_02303,PLFS_2026,Madurai,E108,2024-09-01,52,Male,Graduate,Unemployed,4,0,0,False,
HIST_02304,PLFS_2026,Coimbatore,E107,2024-03-01,52,Male,Below Primary,Employed,4,37,11007,False,
HIST_02305,PLFS_2026,Trichy,E101,2024-12-01,41,Female,Secondary,Employed,3,52,12492,False,
HIST_02306,PLFS_2026,Salem,E102,2025-12-01,20,Female,Post Graduate,Employed,4,41,33234,False,
HIST_02307,PLFS_2026,Chennai,E108,2025-02-01,18,Male,Graduate,Employed,4,44,31659,False,
HIST_02308,PLFS_2026,Coimbatore,E105,2025-06-01,38,Female,Higher Secondary,Employed,3,54,16225,False,
HIST_02309,PLFS_2026,Trichy,E107,2024-05-01,44,Female,Below Primary,Self-Employed,1,38,9089,False,
HIST_02310,PLFS_2026,Chennai,E106,2025-07-01,47,Male,Below Primary,Unemployed,3,0,0,False,
HIST_02311,PLFS_2026,Trichy,E107,2025-12-01,34,Male,Secondary,Employed,3,48,14432,False,
HIST_02312,PLFS_2026,Trichy,E103,2024-06-01,53,Male,Graduate,Unemployed,1,0,0,False,
HIST_02313,PLFS_2026,Salem,E102,2024-04-01,32,Female,Post Graduate,Unemployed,2,0,0,False,
HIST_02314,PLFS_2026,Coimbatore,E107,2025-01-01,27,Female,Secondary,Self-Employed,2,67,17094,False,
HIST_02315,PLFS_2026,Madurai,E102,2024-10-01,18,Female,Secondary,Unemployed,5,0,0,False,
HIST_02316,PLFS_2026,Salem,E108,2024-03-01,26,Male,Higher Secondary,Employed,4,43,13525,False,
HIST_02317,PLFS_2026,Madurai,E106,2025-09-01,59,Male,Higher Secondary,Employed,3,56,27625,False,
HIST_02318,PLFS_2026,Chennai,E105,2024-01-01,25,Male,Post Graduate,Employed,5,39,23813,False,
HIST_02319,PLFS_2026,Salem,E102,2024-06-01,32,Male,Post Graduate,Employed,4,41,35666,False,
HIST_02320,PLFS_2026,Salem,E107,2024-10-01,51,Male,Post Graduate,Employed,4,38,43335,False,
HIST_02321,PLFS_2026,Chennai,E103,2024-07-01,40,Female,Secondary,Employed,1,48,19410,False,
HIST_02322,PLFS_2026,Salem,E102,2025-10-01,38,Male,Post Graduate,Employed,5,39,40557,False,
HIST_02323,PLFS_2026,Madurai,E108,2025-11-01,19,Male,Post Graduate,Employed,4,60,30439,False,
HIST_02324,PLFS_2026,Coimbatore,E101,2025-08-01,28,Male,Post Graduate,Self-Employed,3,46,29920,False,
HIST_02325,PLFS_2026,Chennai,E105,2024-10-01,43,Male,Higher Secondary,Unemployed,5,0,0,False,
HIST_02326,PLFS_2026,Trichy,E103,2024-04-01,49,Female,Secondary,Unemployed,5,0,0,False,
HIST_02327,PLFS_2026,Trichy,E106,2025-03-01,40,Female,Graduate,Self-Employed,5,60,22662,False,
HIST_02328,PLFS_2026,Trichy,E102,2024-11-01,50,Male,Higher Secondary,Employed,3,43,15239,False,
HIST_02329,PLFS_2026,Coimbatore,E104,2025-01-01,34,Male,Higher Secondary,Employed,2,41,17167,False,
HIST_02330,PLFS_2026,Coimbatore,E102,2025-05-01,32,Male,Higher Secondary,Self-Employed,3,45,14895,False,
HIST_02331,PLFS_2026,Trichy,E107,2025-06-01,20,Male,Higher Secondary,Employed,4,38,26727,False,
HIST_02332,PLFS_2026,Coimbatore,E104,2024-10-01,40,Female,Graduate,Employed,4,56,26265,False,
HIST_02333,PLFS_2026,Chennai,E108,2024-01-01,31,Female,Below Primary,Employed,5,49,11550,False,
HIST_02334,PLFS_2026,Coimbatore,E107,2024-10-01,54,Female,Higher Secondary,Self-Employed,3,45,22093,False,
HIST_02335,PLFS_2026,Chennai,E101,2024-07-01,26,Male,Higher Secondary,Self-Employed,4,56,23957,False,
HIST_02336,PLFS_2026,Trichy,E103,2025-09-01,38,Female,Below Primary,Employed,3,47,13799,False,
HIST_02337,PLFS_2026,Chennai,E105,2025-01-01,45,Male,Higher Secondary,Self-Employed,3,47,24111,False,
HIST_02338,PLFS_2026,Chennai,E107,2025-12-01,25,Male,Post Graduate,Employed,4,27,41667,False,
HIST_02339,PLFS_2026,Chennai,E104,2024-04-01,45,Female,Secondary,Self-Employed,4,41,19112,False,
HIST_02340,PLFS_2026,Salem,E102,2025-11-01,55,Male,Graduate,Employed,5,44,28780,False,
HIST_02341,PLFS_2026,Trichy,E101,2024-02-01,51,Female,Secondary,Self-Employed,2,42,22808,False,
HIST_02342,PLFS_2026,Chennai,E105,2024-01-01,49,Male,Higher Secondary,Self-Employed,4,32,21780,False,
HIST_02343,PLFS_2026,Coimbatore,E104,2024-12-01,30,Female,Below Primary,Employed,4,38,9538,False,
HIST_02344,PLFS_2026,Trichy,E104,2025-08-01,18,Female,Graduate,Unemployed,5,0,0,False,
HIST_02345,PLFS_2026,Salem,E104,2025-09-01,37,Female,Graduate,Unemployed,2,0,0,False,
HIST_02346,PLFS_2026,Coimbatore,E107,2025-01-01,29,Female,Secondary,Self-Employed,4,38,24287,False,
HIST_02347,PLFS_2026,Coimbatore,E105,2025-08-01,50,Male,Graduate,Employed,5,44,36479,False,
HIST_02348,PLFS_2026,Coimbatore,E103,2025-10-01,35,Male,Below Primary,Unemployed,3,0,0,False,
HIST_02349,PLFS_2026,Chennai,E103,2025-04-01,45,Male,Secondary,Employed,3,40,20303,False,
HIST_02350,PLFS_2026,Madurai,E105,2025-10-01,46,Female,Higher Secondary,Employed,3,32,21087,False,
HIST_02351,PLFS_2026,Salem,E105,2024-04-01,45,Male,Graduate,Self-Employed,6,35,25611,False,
HIST_02352,PLFS_2026,Madurai,E102,2025-06-01,33,Female,Secondary,Employed,5,44,14733,False,
HIST_02353,PLFS_2026,Chennai,E108,2025-04-01,44,Male,Below Primary,Employed,3,35,9857,False,
HIST_02354,PLFS_2026,Coimbatore,E103,2024-03-01,58,Male,Secondary,Employed,4,45,17100,False,
HIST_02355,PLFS_2026,Salem,E108,2025-12-01,41,Male,Graduate,Employed,4,47,28643,False,
HIST_02356,PLFS_2026,Chennai,E104,2024-07-01,48,Female,Below Primary,Employed,4,37,10530,False,
HIST_02357,PLFS_2026,Madurai,E106,2024-09-01,18,Male,Higher Secondary,Employed,6,51,18347,False,
HIST_02358,PLFS_2026,Chennai,E107,2025-01-01,34,Male,Higher Secondary,Employed,3,57,15752,False,
HIST_02359,PLFS_2026,Madurai,E103,2025-09-01,39,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_02360,PLFS_2026,Coimbatore,E101,2025-03-01,18,Male,Secondary,Unemployed,3,0,0,False,
HIST_02361,PLFS_2026,Salem,E103,2024-05-01,55,Female,Below Primary,Employed,1,38,10673,False,
HIST_02362,PLFS_2026,Chennai,E107,2025-05-01,33,Male,Post Graduate,Unemployed,4,0,0,False,
HIST_02363,PLFS_2026,Salem,E106,2024-02-01,30,Male,Below Primary,Unemployed,4,0,0,False,
HIST_02364,PLFS_2026,Chennai,E107,2024-01-01,47,Male,Graduate,Self-Employed,4,53,26872,False,
HIST_02365,PLFS_2026,Chennai,E104,2025-09-01,42,Male,Post Graduate,Employed,3,44,39967,False,
HIST_02366,PLFS_2026,Chennai,E108,2025-07-01,44,Female,Higher Secondary,Unemployed,2,0,0,False,
HIST_02367,PLFS_2026,Coimbatore,E108,2025-12-01,29,Male,Graduate,Unemployed,3,0,0,False,
HIST_02368,PLFS_2026,Salem,E108,2025-04-01,18,Male,Graduate,Employed,3,27,28177,False,
HIST_02369,PLFS_2026,Salem,E104,2024-05-01,41,Female,Secondary,Self-Employed,6,45,21758,False,
HIST_02370,PLFS_2026,Coimbatore,E105,2024-06-01,45,Female,Below Primary,Employed,3,33,12660,False,
HIST_02371,PLFS_2026,Salem,E103,2024-02-01,20,Female,Graduate,Unemployed,5,0,0,False,
HIST_02372,PLFS_2026,Trichy,E104,2025-01-01,32,Male,Higher Secondary,Employed,4,46,21801,False,
HIST_02373,PLFS_2026,Coimbatore,E107,2025-02-01,32,Female,Graduate,Employed,4,37,21227,False,
HIST_02374,PLFS_2026,Coimbatore,E108,2024-12-01,52,Female,Higher Secondary,Unemployed,4,0,0,False,
HIST_02375,PLFS_2026,Madurai,E104,2024-08-01,34,Male,Secondary,Employed,5,46,14310,False,
HIST_02376,PLFS_2026,Trichy,E106,2025-03-01,60,Female,Higher Secondary,Unemployed,5,0,0,False,
HIST_02377,PLFS_2026,Madurai,E107,2024-05-01,33,Female,Below Primary,Employed,5,25,9552,False,
HIST_02378,PLFS_2026,Coimbatore,E105,2025-08-01,49,Female,Below Primary,Employed,3,46,8767,False,
HIST_02379,PLFS_2026,Salem,E103,2025-10-01,60,Female,Post Graduate,Employed,5,43,34924,False,
HIST_02380,PLFS_2026,Coimbatore,E101,2025-11-01,50,Male,Graduate,Employed,6,52,40162,False,
HIST_02381,PLFS_2026,Madurai,E105,2025-12-01,26,Male,Graduate,Employed,2,35,30473,False,
HIST_02382,PLFS_2026,Madurai,E103,2025-02-01,40,Female,Graduate,Employed,3,51,34901,False,
HIST_02383,PLFS_2026,Madurai,E108,2024-11-01,19,Male,Below Primary,Self-Employed,3,51,10877,False,
HIST_02384,PLFS_2026,Chennai,E101,2024-01-01,28,Male,Higher Secondary,Self-Employed,5,34,20673,False,
HIST_02385,PLFS_2026,Salem,E106,2024-07-01,41,Male,Secondary,Employed,3,51,15952,False,
HIST_02386,PLFS_2026,Chennai,E106,2025-08-01,54,Female,Post Graduate,Self-Employed,3,50,43669,False,
HIST_02387,PLFS_2026,Coimbatore,E108,2024-11-01,30,Male,Higher Secondary,Employed,1,47,22318,False,
HIST_02388,PLFS_2026,Trichy,E103,2024-05-01,44,Male,Graduate,Employed,3,41,39247,False,
HIST_02389,PLFS_2026,Trichy,E107,2024-06-01,20,Female,Higher Secondary,Unemployed,4,0,0,False,
HIST_02390,PLFS_2026,Madurai,E102,2025-10-01,34,Male,Graduate,Employed,2,49,35787,False,
HIST_02391,PLFS_2026,Chennai,E103,2025-01-01,43,Female,Graduate,Employed,4,37,30894,False,
HIST_02392,PLFS_2026,Chennai,E106,2025-03-01,63,Male,Graduate,Self-Employed,3,41,24857,False,
HIST_02393,PLFS_2026,Coimbatore,E106,2024-11-01,32,Male,Higher Secondary,Employed,1,48,18279,False,
HIST_02394,PLFS_2026,Madurai,E105,2025-10-01,18,Female,Secondary,Employed,4,36,16780,False,
HIST_02395,PLFS_2026,Madurai,E106,2024-10-01,55,Male,Higher Secondary,Unemployed,2,0,0,False,
HIST_02396,PLFS_2026,Coimbatore,E101,2025-08-01,51,Female,Secondary,Employed,1,48,20091,False,
HIST_02397,PLFS_2026,Salem,E104,2025-05-01,18,Female,Post Graduate,Self-Employed,5,52,35630,False,
HIST_02398,PLFS_2026,Chennai,E108,2024-11-01,53,Male,Below Primary,Unemployed,5,0,0,False,
HIST_02399,PLFS_2026,Salem,E105,2025-03-01,26,Female,Higher Secondary,Employed,3,49,20573,False,
HIST_02400,PLFS_2026,Coimbatore,E102,2024-11-01,18,Male,Secondary,Self-Employed,5,46,16633,False,
HIST_02401,PLFS_2026,Trichy,E101,2025-12-01,48,Male,Higher Secondary,Employed,5,22,23910,False,
HIST_02402,PLFS_2026,Coimbatore,E107,2025-01-01,20,Male,Higher Secondary,Unemployed,4,0,0,False,
HIST_02403,PLFS_2026,Salem,E106,2025-05-01,32,Female,Graduate,Unemployed,1,0,0,False,
HIST_02404,PLFS_2026,Madurai,E106,2025-12-01,50,Female,Post Graduate,Employed,2,53,33076,False,
HIST_02405,PLFS_2026,Salem,E105,2024-03-01,42,Female,Below Primary,Self-Employed,3,46,14140,False,
HIST_02406,PLFS_2026,Salem,E102,2024-01-01,23,Male,Below Primary,Employed,3,46,17763,False,
HIST_02407,PLFS_2026,Madurai,E106,2024-03-01,27,Male,Post Graduate,Self-Employed,6,61,37260,False,
HIST_02408,PLFS_2026,Chennai,E102,2024-01-01,34,Male,Higher Secondary,Self-Employed,3,44,15810,False,
HIST_02409,PLFS_2026,Trichy,E102,2024-05-01,37,Female,Higher Secondary,Self-Employed,5,40,20940,False,
HIST_02410,PLFS_2026,Chennai,E102,2024-02-01,18,Male,Secondary,Self-Employed,4,47,18229,False,
HIST_02411,PLFS_2026,Chennai,E103,2024-03-01,35,Male,Below Primary,Employed,3,49,11930,False,
HIST_02412,PLFS_2026,Madurai,E104,2024-02-01,41,Male,Graduate,Employed,4,53,31791,False,
HIST_02413,PLFS_2026,Trichy,E104,2025-04-01,40,Male,Graduate,Unemployed,5,0,0,False,
HIST_02414,PLFS_2026,Madurai,E108,2024-10-01,45,Male,Graduate,Employed,1,55,28756,False,
HIST_02415,PLFS_2026,Chennai,E102,2024-06-01,37,Male,Higher Secondary,Employed,4,42,22998,False,
HIST_02416,PLFS_2026,Trichy,E104,2025-11-01,30,Male,Below Primary,Employed,5,44,11081,False,
HIST_02417,PLFS_2026,Salem,E104,2024-06-01,26,Female,Post Graduate,Employed,4,46,40952,False,
HIST_02418,PLFS_2026,Coimbatore,E105,2024-07-01,25,Female,Higher Secondary,Self-Employed,1,50,28532,False,
HIST_02419,PLFS_2026,Madurai,E101,2025-09-01,25,Female,Higher Secondary,Self-Employed,6,47,21968,False,
HIST_02420,PLFS_2026,Chennai,E101,2024-03-01,33,Female,Higher Secondary,Self-Employed,2,52,18587,False,
HIST_02421,PLFS_2026,Chennai,E107,2024-03-01,28,Female,Below Primary,Self-Employed,5,29,8343,False,
HIST_02422,PLFS_2026,Chennai,E106,2025-07-01,37,Female,Post Graduate,Unemployed,4,0,0,False,
HIST_02423,PLFS_2026,Chennai,E105,2025-12-01,65,Female,Graduate,Employed,3,43,23536,False,
HIST_02424,PLFS_2026,Coimbatore,E106,2025-04-01,39,Female,Graduate,Employed,4,54,19660,False,
HIST_02425,PLFS_2026,Madurai,E104,2025-07-01,35,Male,Below Primary,Unemployed,4,0,0,False,
HIST_02426,PLFS_2026,Coimbatore,E108,2025-03-01,44,Female,Graduate,Employed,2,57,33558,False,
HIST_02427,PLFS_2026,Coimbatore,E108,2024-05-01,21,Male,Graduate,Employed,2,36,31796,False,
HIST_02428,PLFS_2026,Chennai,E103,2024-11-01,22,Female,Secondary,Employed,3,48,17761,False,
HIST_02429,PLFS_2026,Chennai,E107,2025-10-01,41,Male,Secondary,Employed,2,49,15792,False,
HIST_02430,PLFS_2026,Madurai,E104,2024-04-01,34,Male,Graduate,Employed,4,45,28134,False,
HIST_02431,PLFS_2026,Salem,E106,2024-07-01,28,Male,Graduate,Employed,3,45,20299,False,
HIST_02432,PLFS_2026,Salem,E105,2024-08-01,32,Male,Graduate,Unemployed,4,0,0,False,
HIST_02433,PLFS_2026,Coimbatore,E107,2025-02-01,53,Male,Graduate,Self-Employed,2,55,27195,False,
HIST_02434,PLFS_2026,Chennai,E106,2024-04-01,43,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_02435,PLFS_2026,Trichy,E105,2024-05-01,28,Male,Post Graduate,Self-Employed,2,33,39428,False,
HIST_02436,PLFS_2026,Madurai,E107,2025-04-01,44,Male,Higher Secondary,Unemployed,4,0,0,False,
HIST_02437,PLFS_2026,Salem,E105,2025-10-01,29,Female,Post Graduate,Employed,5,41,39089,False,
HIST_02438,PLFS_2026,Madurai,E105,2024-11-01,25,Female,Secondary,Employed,4,41,21768,False,
HIST_02439,PLFS_2026,Coimbatore,E102,2024-01-01,47,Female,Higher Secondary,Employed,3,43,19575,False,
HIST_02440,PLFS_2026,Madurai,E106,2025-11-01,20,Male,Higher Secondary,Unemployed,2,0,0,False,
HIST_02441,PLFS_2026,Coimbatore,E105,2025-06-01,39,Female,Post Graduate,Self-Employed,3,52,38482,False,
HIST_02442,PLFS_2026,Madurai,E103,2024-11-01,46,Male,Post Graduate,Unemployed,1,0,0,False,
HIST_02443,PLFS_2026,Madurai,E108,2025-07-01,20,Female,Below Primary,Employed,3,42,15809,False,
HIST_02444,PLFS_2026,Chennai,E107,2024-05-01,42,Female,Below Primary,Employed,4,51,12884,False,
HIST_02445,PLFS_2026,Coimbatore,E105,2024-03-01,32,Female,Graduate,Self-Employed,5,36,29810,False,
HIST_02446,PLFS_2026,Salem,E103,2024-12-01,19,Male,Graduate,Employed,4,46,37388,False,
HIST_02447,PLFS_2026,Chennai,E106,2024-12-01,19,Female,Post Graduate,Employed,3,51,40548,False,
HIST_02448,PLFS_2026,Salem,E106,2025-04-01,40,Female,Post Graduate,Self-Employed,2,40,47462,False,
HIST_02449,PLFS_2026,Madurai,E104,2025-08-01,37,Male,Higher Secondary,Unemployed,4,0,0,False,
HIST_02450,PLFS_2026,Madurai,E105,2024-08-01,49,Female,Graduate,Unemployed,4,0,0,False,
HIST_02451,PLFS_2026,Chennai,E105,2024-09-01,47,Male,Secondary,Employed,2,46,21515,False,
HIST_02452,PLFS_2026,Chennai,E107,2024-03-01,18,Female,Graduate,Self-Employed,3,40,24069,False,
HIST_02453,PLFS_2026,Madurai,E108,2025-09-01,42,Female,Post Graduate,Employed,5,43,39561,False,
HIST_02454,PLFS_2026,Coimbatore,E106,2024-04-01,39,Female,Graduate,Employed,4,36,34207,False,
HIST_02455,PLFS_2026,Trichy,E108,2024-10-01,41,Male,Post Graduate,Employed,4,38,34509,False,
HIST_02456,PLFS_2026,Chennai,E102,2024-02-01,35,Female,Post Graduate,Employed,2,31,33434,False,
HIST_02457,PLFS_2026,Madurai,E106,2025-12-01,44,Female,Post Graduate,Employed,3,36,31808,False,
HIST_02458,PLFS_2026,Coimbatore,E106,2025-01-01,32,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_02459,PLFS_2026,Chennai,E105,2024-11-01,50,Male,Post Graduate,Employed,5,37,28710,False,
HIST_02460,PLFS_2026,Madurai,E108,2024-03-01,24,Male,Secondary,Employed,5,40,13495,False,
HIST_02461,PLFS_2026,Trichy,E103,2025-11-01,32,Male,Below Primary,Self-Employed,3,47,12602,False,
HIST_02462,PLFS_2026,Salem,E106,2024-03-01,28,Female,Higher Secondary,Self-Employed,4,39,21312,False,
HIST_02463,PLFS_2026,Coimbatore,E107,2025-06-01,46,Male,Post Graduate,Employed,3,40,42496,False,
HIST_02464,PLFS_2026,Coimbatore,E103,2025-06-01,27,Male,Secondary,Employed,3,49,25394,False,
HIST_02465,PLFS_2026,Chennai,E105,2024-08-01,45,Male,Below Primary,Unemployed,4,0,0,False,
HIST_02466,PLFS_2026,Trichy,E101,2024-02-01,39,Male,Graduate,Employed,3,47,28652,False,
HIST_02467,PLFS_2026,Madurai,E104,2024-05-01,42,Male,Post Graduate,Employed,3,45,28668,False,
HIST_02468,PLFS_2026,Coimbatore,E107,2024-01-01,34,Female,Graduate,Employed,5,47,27882,False,
HIST_02469,PLFS_2026,Coimbatore,E102,2024-02-01,60,Male,Post Graduate,Employed,2,36,51016,False,
HIST_02470,PLFS_2026,Madurai,E108,2024-01-01,38,Female,Below Primary,Employed,3,35,13074,False,
HIST_02471,PLFS_2026,Salem,E103,2025-01-01,44,Male,Secondary,Employed,2,43,16792,False,
HIST_02472,PLFS_2026,Trichy,E105,2024-09-01,41,Female,Post Graduate,Employed,2,55,44960,False,
HIST_02473,PLFS_2026,Madurai,E105,2024-11-01,33,Male,Higher Secondary,Self-Employed,3,43,18575,False,
HIST_02474,PLFS_2026,Coimbatore,E102,2025-09-01,32,Female,Graduate,Employed,3,57,33301,False,
HIST_02475,PLFS_2026,Trichy,E107,2024-07-01,49,Male,Below Primary,Employed,4,36,11900,False,
HIST_02476,PLFS_2026,Chennai,E104,2024-07-01,49,Female,Secondary,Self-Employed,2,50,26361,False,
HIST_02477,PLFS_2026,Salem,E106,2025-03-01,50,Male,Secondary,Employed,5,46,21484,False,
HIST_02478,PLFS_2026,Salem,E104,2025-05-01,29,Male,Higher Secondary,Employed,5,50,23275,False,
HIST_02479,PLFS_2026,Madurai,E106,2024-07-01,53,Female,Graduate,Unemployed,3,0,0,False,
HIST_02480,PLFS_2026,Coimbatore,E107,2025-08-01,25,Male,Graduate,Employed,4,31,33862,False,
HIST_02481,PLFS_2026,Trichy,E105,2025-10-01,38,Male,Below Primary,Unemployed,3,0,0,False,
HIST_02482,PLFS_2026,Chennai,E101,2025-08-01,46,Male,Below Primary,Self-Employed,4,39,9969,False,
HIST_02483,PLFS_2026,Chennai,E105,2025-03-01,45,Female,Post Graduate,Self-Employed,3,45,38940,False,
HIST_02484,PLFS_2026,Chennai,E101,2024-12-01,41,Male,Secondary,Self-Employed,5,34,11119,False,
HIST_02485,PLFS_2026,Salem,E102,2024-09-01,31,Female,Below Primary,Employed,6,61,16394,False,
HIST_02486,PLFS_2026,Chennai,E102,2024-10-01,35,Male,Higher Secondary,Employed,1,26,19298,False,
HIST_02487,PLFS_2026,Madurai,E102,2025-09-01,35,Male,Graduate,Employed,5,51,29273,False,
HIST_02488,PLFS_2026,Chennai,E102,2025-12-01,27,Male,Graduate,Self-Employed,2,47,31903,False,
HIST_02489,PLFS_2026,Trichy,E105,2024-09-01,42,Male,Post Graduate,Employed,2,50,41236,False,
HIST_02490,PLFS_2026,Madurai,E104,2024-03-01,25,Female,Graduate,Employed,2,50,26686,False,
HIST_02491,PLFS_2026,Coimbatore,E107,2025-03-01,57,Female,Secondary,Self-Employed,4,41,17963,False,
HIST_02492,PLFS_2026,Trichy,E101,2025-10-01,38,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_02493,PLFS_2026,Coimbatore,E104,2024-09-01,48,Male,Higher Secondary,Self-Employed,4,57,19616,False,
HIST_02494,PLFS_2026,Madurai,E104,2025-11-01,58,Female,Below Primary,Self-Employed,2,36,7776,False,
HIST_02495,PLFS_2026,Chennai,E107,2025-06-01,32,Female,Secondary,Unemployed,3,0,0,False,
HIST_02496,PLFS_2026,Chennai,E105,2024-12-01,23,Male,Post Graduate,Employed,3,42,24502,False,
HIST_02497,PLFS_2026,Coimbatore,E103,2024-12-01,26,Female,Post Graduate,Employed,2,56,39455,False,
HIST_02498,PLFS_2026,Salem,E106,2025-02-01,45,Male,Post Graduate,Employed,2,54,47888,False,
HIST_02499,PLFS_2026,Coimbatore,E106,2024-10-01,18,Male,Graduate,Unemployed,3,0,0,False,
HIST_02500,PLFS_2026,Coimbatore,E106,2025-02-01,29,Male,Post Graduate,Employed,3,40,38839,False,
HIST_02501,PLFS_2026,Madurai,E106,2024-12-01,52,Female,Graduate,Self-Employed,2,53,23622,False,
HIST_02502,PLFS_2026,Madurai,E101,2024-11-01,27,Male,Post Graduate,Employed,5,52,44470,False,
HIST_02503,PLFS_2026,Madurai,E103,2024-07-01,22,Female,Below Primary,Self-Employed,3,51,12099,False,
HIST_02504,PLFS_2026,Chennai,E101,2025-05-01,25,Male,Post Graduate,Employed,4,39,51638,False,
HIST_02505,PLFS_2026,Trichy,E103,2025-12-01,56,Male,Higher Secondary,Employed,4,55,22285,False,
